UserId,user_total_visits,user_avg_rating,user_rating_std,user_distinct_attractions,user_most_common_mode
12702,1,4.0,0.0,1,5
12704,2,3.5,0.7071067811865476,1,4
12707,1,3.0,0.0,1,2
12709,1,4.0,0.0,1,3
12710,2,4.5,0.7071067811865476,2,2
12712,1,3.0,0.0,1,2
12713,1,3.0,0.0,1,2
12721,1,5.0,0.0,1,3
12722,1,3.0,0.0,1,3
12723,5,4.6,0.5477225575051663,5,2
12728,1,4.0,0.0,1,3
12729,2,4.5,0.7071067811865476,2,2
12741,1,5.0,0.0,1,2
12742,4,3.5,0.5773502691896257,4,2
12744,1,5.0,0.0,1,2
12745,1,5.0,0.0,1,2
12748,1,3.0,0.0,1,2
12749,1,5.0,0.0,1,2
12751,1,4.0,0.0,1,2
12752,2,4.5,0.7071067811865476,1,3
12754,2,3.5,0.7071067811865476,1,4
12757,1,4.0,0.0,1,4
12758,3,5.0,0.0,2,2
12759,2,3.0,0.0,2,2
12766,1,3.0,0.0,1,4
12768,1,5.0,0.0,1,5
12769,1,1.0,0.0,1,1
12771,1,4.0,0.0,1,2
12773,2,3.5,0.7071067811865476,2,2
12774,2,3.5,0.7071067811865476,2,4
12775,1,5.0,0.0,1,3
12776,2,5.0,0.0,2,2
12780,1,5.0,0.0,1,2
12782,1,5.0,0.0,1,2
12783,2,4.0,0.0,2,4
12788,1,4.0,0.0,1,3
12790,1,5.0,0.0,1,3
12791,1,5.0,0.0,1,2
12792,1,5.0,0.0,1,2
12793,1,4.0,0.0,1,3
12799,1,4.0,0.0,1,3
12803,2,3.0,1.4142135623730951,2,2
12804,1,4.0,0.0,1,4
12805,2,4.5,0.7071067811865476,2,2
12808,1,5.0,0.0,1,2
12809,1,5.0,0.0,1,4
12813,1,4.0,0.0,1,5
12814,3,5.0,0.0,3,4
12820,1,4.0,0.0,1,3
12824,1,4.0,0.0,1,3
12830,1,3.0,0.0,1,5
12835,1,5.0,0.0,1,2
12837,2,4.5,0.7071067811865476,2,3
12842,1,5.0,0.0,1,5
12843,1,4.0,0.0,1,3
12844,1,4.0,0.0,1,5
12845,3,3.3333333333333335,2.0816659994661326,3,4
12846,1,5.0,0.0,1,2
12847,2,5.0,0.0,2,2
12848,1,2.0,0.0,1,2
12850,1,3.0,0.0,1,5
12851,1,4.0,0.0,1,2
12855,1,5.0,0.0,1,2
12856,1,5.0,0.0,1,3
12861,1,5.0,0.0,1,2
12862,1,4.0,0.0,1,2
12863,1,2.0,0.0,1,4
12865,1,5.0,0.0,1,3
12869,2,4.0,1.4142135623730951,2,2
12870,2,4.0,0.0,2,3
12883,1,5.0,0.0,1,2
12884,1,4.0,0.0,1,4
12892,1,5.0,0.0,1,2
12893,1,2.0,0.0,1,4
12894,1,5.0,0.0,1,4
12901,1,4.0,0.0,1,2
12902,1,4.0,0.0,1,2
12903,1,4.0,0.0,1,3
12907,1,5.0,0.0,1,2
12909,1,4.0,0.0,1,2
12911,1,5.0,0.0,1,3
12913,1,5.0,0.0,1,2
12919,1,5.0,0.0,1,3
12924,7,4.714285714285714,0.4879500364742668,6,2
12925,7,4.571428571428571,0.5345224838248489,3,2
12929,1,5.0,0.0,1,2
12931,2,4.0,0.0,2,2
12933,1,4.0,0.0,1,3
12934,2,3.5,0.7071067811865476,1,5
12936,1,5.0,0.0,1,2
12942,1,5.0,0.0,1,3
12949,1,4.0,0.0,1,3
12951,3,4.666666666666667,0.5773502691896258,1,4
12952,1,4.0,0.0,1,2
12957,2,3.0,0.0,1,4
12960,3,4.333333333333333,1.1547005383792515,2,2
12962,3,3.3333333333333335,2.0816659994661326,2,2
12964,1,1.0,0.0,1,5
12965,1,5.0,0.0,1,4
12966,2,4.5,0.7071067811865476,2,2
12967,2,5.0,0.0,2,3
12968,4,4.5,1.0,3,4
12970,2,4.0,1.4142135623730951,2,2
12972,1,4.0,0.0,1,2
12973,1,5.0,0.0,1,4
12975,1,4.0,0.0,1,4
12976,1,4.0,0.0,1,4
12979,1,5.0,0.0,1,4
12982,3,4.0,1.0,1,3
12984,1,5.0,0.0,1,3
12987,1,5.0,0.0,1,2
12989,2,3.0,0.0,2,2
12997,5,4.0,1.0,2,4
12998,1,5.0,0.0,1,2
12999,1,5.0,0.0,1,2
13001,1,5.0,0.0,1,3
13006,1,4.0,0.0,1,2
13014,1,5.0,0.0,1,2
13016,2,4.5,0.7071067811865476,1,2
13017,1,4.0,0.0,1,3
13018,1,2.0,0.0,1,3
13021,1,4.0,0.0,1,2
13022,1,3.0,0.0,1,2
13027,1,4.0,0.0,1,5
13028,1,5.0,0.0,1,5
13029,1,5.0,0.0,1,3
13033,3,4.0,1.0,3,4
13036,1,5.0,0.0,1,4
13038,1,4.0,0.0,1,2
13042,1,3.0,0.0,1,2
13043,2,3.5,0.7071067811865476,2,4
13044,3,4.333333333333333,0.5773502691896258,3,3
13045,7,4.0,0.816496580927726,5,2
13046,1,3.0,0.0,1,2
13051,1,4.0,0.0,1,3
13052,2,5.0,0.0,2,2
13056,1,4.0,0.0,1,4
13057,1,5.0,0.0,1,2
13058,1,4.0,0.0,1,4
13059,1,5.0,0.0,1,3
13060,1,4.0,0.0,1,3
13061,1,4.0,0.0,1,2
13070,1,4.0,0.0,1,5
13073,2,4.5,0.7071067811865476,1,4
13074,1,5.0,0.0,1,2
13076,1,1.0,0.0,1,2
13079,1,4.0,0.0,1,3
13080,2,4.0,0.0,2,3
13081,1,5.0,0.0,1,3
13084,1,4.0,0.0,1,3
13085,1,3.0,0.0,1,4
13087,1,4.0,0.0,1,5
13088,1,5.0,0.0,1,3
13090,2,3.5,0.7071067811865476,1,2
13093,1,5.0,0.0,1,2
13098,1,5.0,0.0,1,3
13099,1,4.0,0.0,1,2
13100,1,4.0,0.0,1,2
13101,1,5.0,0.0,1,3
13102,1,5.0,0.0,1,3
13108,1,5.0,0.0,1,4
13114,1,3.0,0.0,1,4
13116,3,3.3333333333333335,0.5773502691896257,3,3
13117,1,1.0,0.0,1,3
13118,1,5.0,0.0,1,3
13119,1,4.0,0.0,1,4
13120,7,2.857142857142857,1.5735915849388864,1,2
13122,1,3.0,0.0,1,4
13123,1,5.0,0.0,1,3
13126,1,5.0,0.0,1,2
13127,1,4.0,0.0,1,3
13128,1,5.0,0.0,1,3
13130,1,3.0,0.0,1,4
13132,1,4.0,0.0,1,4
13133,1,4.0,0.0,1,4
13137,1,4.0,0.0,1,3
13141,1,5.0,0.0,1,5
13144,1,5.0,0.0,1,4
13146,1,5.0,0.0,1,4
13149,1,5.0,0.0,1,2
13151,2,4.5,0.7071067811865476,2,4
13152,1,4.0,0.0,1,2
13155,3,3.6666666666666665,2.3094010767585034,3,5
13158,1,5.0,0.0,1,3
13160,1,3.0,0.0,1,2
13161,2,4.5,0.7071067811865476,2,3
13163,1,4.0,0.0,1,3
13164,1,2.0,0.0,1,3
13166,1,5.0,0.0,1,4
13168,1,5.0,0.0,1,3
13171,1,5.0,0.0,1,4
13179,1,4.0,0.0,1,3
13181,2,5.0,0.0,2,3
13183,4,4.75,0.5,4,2
13185,2,3.5,0.7071067811865476,2,3
13191,2,4.0,0.0,2,2
13196,2,5.0,0.0,2,3
13197,2,4.0,0.0,2,2
13199,1,4.0,0.0,1,2
13201,1,5.0,0.0,1,3
13202,1,5.0,0.0,1,4
13210,3,4.0,1.0,1,4
13211,1,4.0,0.0,1,3
13214,1,2.0,0.0,1,5
13215,1,5.0,0.0,1,2
13216,1,5.0,0.0,1,4
13218,1,3.0,0.0,1,4
13219,3,4.0,1.0,1,2
13225,1,5.0,0.0,1,3
13226,1,4.0,0.0,1,3
13227,1,4.0,0.0,1,3
13228,1,3.0,0.0,1,3
13231,1,5.0,0.0,1,2
13232,1,5.0,0.0,1,2
13235,1,5.0,0.0,1,3
13239,4,3.75,0.5,4,4
13240,1,5.0,0.0,1,4
13241,3,5.0,0.0,3,2
13244,2,4.5,0.7071067811865476,1,2
13246,1,4.0,0.0,1,3
13248,3,3.0,1.7320508075688772,3,5
13249,4,5.0,0.0,4,3
13252,3,4.0,1.7320508075688772,2,2
13253,1,5.0,0.0,1,2
13257,1,5.0,0.0,1,2
13258,1,4.0,0.0,1,2
13259,3,4.666666666666667,0.5773502691896257,3,3
13261,1,3.0,0.0,1,3
13262,1,3.0,0.0,1,4
13264,2,4.0,0.0,2,4
13266,1,4.0,0.0,1,4
13268,1,4.0,0.0,1,5
13271,2,4.5,0.7071067811865476,2,4
13272,1,4.0,0.0,1,2
13273,1,5.0,0.0,1,3
13274,1,5.0,0.0,1,4
13278,1,3.0,0.0,1,4
13279,3,4.666666666666667,0.5773502691896257,2,4
13281,2,5.0,0.0,2,2
13288,2,4.0,1.4142135623730951,2,4
13289,1,5.0,0.0,1,4
13291,1,5.0,0.0,1,2
13292,1,4.0,0.0,1,2
13293,1,4.0,0.0,1,2
13299,1,4.0,0.0,1,4
13300,1,4.0,0.0,1,5
13306,5,4.4,0.8944271909999159,4,3
13307,1,4.0,0.0,1,4
13308,1,2.0,0.0,1,5
13309,2,5.0,0.0,1,1
13311,1,4.0,0.0,1,2
13314,4,4.25,0.4999999999999999,3,4
13316,1,4.0,0.0,1,2
13317,2,5.0,0.0,2,2
13321,1,4.0,0.0,1,4
13324,2,5.0,0.0,2,2
13325,1,5.0,0.0,1,4
13326,1,4.0,0.0,1,2
13327,2,4.0,0.0,2,2
13328,2,4.5,0.7071067811865476,2,2
13330,1,5.0,0.0,1,2
13334,2,3.5,0.7071067811865476,2,5
13335,1,2.0,0.0,1,4
13342,1,5.0,0.0,1,4
13344,1,5.0,0.0,1,3
13345,1,5.0,0.0,1,5
13348,3,4.333333333333333,0.5773502691896257,3,2
13349,2,4.0,0.0,2,3
13354,1,4.0,0.0,1,2
13356,1,5.0,0.0,1,2
13359,1,5.0,0.0,1,2
13367,1,1.0,0.0,1,2
13368,1,4.0,0.0,1,2
13369,2,3.5,0.7071067811865476,2,2
13371,1,5.0,0.0,1,4
13373,1,2.0,0.0,1,3
13377,1,5.0,0.0,1,3
13378,1,4.0,0.0,1,2
13379,3,3.6666666666666665,0.5773502691896257,3,4
13380,1,4.0,0.0,1,2
13381,1,4.0,0.0,1,2
13386,1,5.0,0.0,1,2
13387,1,5.0,0.0,1,2
13388,1,2.0,0.0,1,2
13389,2,3.5,0.7071067811865476,2,2
13390,1,5.0,0.0,1,5
13391,1,4.0,0.0,1,2
13392,1,4.0,0.0,1,3
13397,1,5.0,0.0,1,2
13398,1,4.0,0.0,1,3
13402,2,4.5,0.7071067811865476,2,3
13403,2,5.0,0.0,2,2
13405,1,5.0,0.0,1,2
13409,1,4.0,0.0,1,2
13414,1,4.0,0.0,1,5
13415,2,4.0,1.4142135623730951,2,5
13420,1,5.0,0.0,1,2
13424,3,4.0,0.0,3,3
13425,1,5.0,0.0,1,2
13426,1,5.0,0.0,1,3
13431,6,4.166666666666667,0.9831920802501751,5,3
13433,2,4.5,0.7071067811865476,1,4
13436,1,5.0,0.0,1,3
13437,1,4.0,0.0,1,4
13442,1,5.0,0.0,1,3
13448,1,2.0,0.0,1,4
13453,2,4.0,1.4142135623730951,2,3
13454,2,2.5,0.7071067811865476,2,2
13457,1,5.0,0.0,1,4
13458,1,5.0,0.0,1,3
13459,2,5.0,0.0,2,3
13461,1,1.0,0.0,1,2
13462,1,5.0,0.0,1,2
13463,1,4.0,0.0,1,4
13467,1,5.0,0.0,1,2
13468,1,4.0,0.0,1,3
13469,1,5.0,0.0,1,3
13475,1,3.0,0.0,1,2
13478,1,4.0,0.0,1,5
13485,1,5.0,0.0,1,4
13486,1,4.0,0.0,1,5
13487,1,5.0,0.0,1,2
13488,2,4.5,0.7071067811865476,2,2
13491,1,5.0,0.0,1,2
13494,2,4.0,0.0,2,3
13500,1,5.0,0.0,1,4
13501,1,3.0,0.0,1,4
13504,2,4.5,0.7071067811865476,1,4
13509,1,5.0,0.0,1,5
13510,1,5.0,0.0,1,2
13517,1,5.0,0.0,1,2
13519,2,2.5,0.7071067811865476,1,4
13520,1,4.0,0.0,1,2
13527,3,4.666666666666667,0.5773502691896257,3,3
13528,1,3.0,0.0,1,3
13529,1,3.0,0.0,1,2
13530,2,3.0,1.4142135623730951,1,5
13536,1,2.0,0.0,1,2
13538,1,5.0,0.0,1,3
13539,1,4.0,0.0,1,2
13540,1,4.0,0.0,1,4
13544,1,5.0,0.0,1,2
13548,1,3.0,0.0,1,3
13556,2,4.5,0.7071067811865476,2,3
13558,1,5.0,0.0,1,3
13559,1,5.0,0.0,1,3
13562,1,4.0,0.0,1,2
13567,1,5.0,0.0,1,3
13569,1,5.0,0.0,1,2
13570,2,4.0,0.0,1,4
13573,1,4.0,0.0,1,4
13578,1,5.0,0.0,1,3
13579,1,5.0,0.0,1,5
13583,3,4.666666666666667,0.5773502691896258,3,2
13584,2,1.5,0.7071067811865476,1,2
13586,1,4.0,0.0,1,3
13587,1,4.0,0.0,1,4
13590,2,3.5,0.7071067811865476,2,4
13591,1,4.0,0.0,1,2
13592,2,3.5,0.7071067811865476,2,2
13594,2,5.0,0.0,2,2
13596,1,5.0,0.0,1,2
13598,1,5.0,0.0,1,4
13599,1,4.0,0.0,1,2
13607,1,5.0,0.0,1,3
13608,1,5.0,0.0,1,4
13614,2,2.5,0.7071067811865476,1,4
13615,1,5.0,0.0,1,4
13616,1,5.0,0.0,1,2
13621,1,5.0,0.0,1,4
13623,2,4.5,0.7071067811865476,2,3
13632,1,1.0,0.0,1,2
13636,5,4.4,0.5477225575051662,5,2
13640,2,5.0,0.0,1,4
13646,1,3.0,0.0,1,2
13653,2,3.5,0.7071067811865476,2,2
13654,1,4.0,0.0,1,3
13656,1,5.0,0.0,1,3
13660,2,5.0,0.0,1,3
13666,1,4.0,0.0,1,2
13668,1,5.0,0.0,1,2
13670,1,5.0,0.0,1,2
13673,1,4.0,0.0,1,4
13677,3,4.666666666666667,0.5773502691896257,3,4
13678,1,5.0,0.0,1,3
13681,1,3.0,0.0,1,2
13683,1,4.0,0.0,1,2
13686,2,3.0,2.8284271247461903,1,2
13688,1,1.0,0.0,1,5
13689,1,4.0,0.0,1,2
13693,2,3.5,0.7071067811865476,2,2
13695,3,2.3333333333333335,1.5275252316519468,3,2
13698,5,3.8,0.447213595499958,4,1
13699,4,4.0,1.4142135623730951,3,2
13700,1,4.0,0.0,1,4
13704,1,3.0,0.0,1,4
13706,2,4.5,0.7071067811865476,1,3
13707,1,4.0,0.0,1,5
13708,2,4.0,0.0,2,3
13711,9,4.333333333333333,1.414213562373095,6,5
13712,1,5.0,0.0,1,2
13715,1,4.0,0.0,1,2
13719,1,4.0,0.0,1,3
13720,1,5.0,0.0,1,2
13724,1,4.0,0.0,1,3
13725,2,4.0,1.4142135623730951,2,3
13726,3,4.333333333333333,0.5773502691896258,1,3
13727,1,4.0,0.0,1,3
13731,4,4.5,0.5773502691896258,2,2
13732,2,4.5,0.7071067811865476,1,2
13734,4,4.75,0.4999999999999999,3,2
13735,1,5.0,0.0,1,2
13736,1,4.0,0.0,1,4
13737,6,3.6666666666666665,1.505545305418162,5,2
13738,1,4.0,0.0,1,2
13739,2,5.0,0.0,2,2
13740,1,5.0,0.0,1,4
13743,2,4.5,0.7071067811865476,2,2
13748,1,4.0,0.0,1,1
13754,17,4.0588235294117645,0.9663454503498036,9,3
13755,3,3.6666666666666665,1.1547005383792517,2,3
13756,2,4.5,0.7071067811865476,2,3
13757,1,3.0,0.0,1,3
13758,2,4.5,0.7071067811865476,2,3
13759,1,4.0,0.0,1,2
13760,2,5.0,0.0,2,2
13761,4,4.25,0.957427107756338,4,4
13763,1,5.0,0.0,1,3
13764,1,5.0,0.0,1,3
13766,5,4.6,0.5477225575051663,4,2
13767,2,4.0,0.0,2,4
13773,2,4.5,0.7071067811865476,2,3
13774,10,3.3,0.8232726023485646,6,2
13781,8,3.125,1.246423454758225,4,3
13782,2,4.0,0.0,2,3
13785,5,4.8,0.44721359549995804,4,4
13786,1,3.0,0.0,1,2
13787,1,5.0,0.0,1,2
13789,1,5.0,0.0,1,3
13790,3,4.0,1.0,3,4
13791,1,5.0,0.0,1,2
13793,1,3.0,0.0,1,4
13807,2,5.0,0.0,2,1
13808,1,4.0,0.0,1,4
13813,1,4.0,0.0,1,2
13815,2,4.5,0.7071067811865476,1,2
13816,1,5.0,0.0,1,4
13817,1,3.0,0.0,1,3
13818,1,4.0,0.0,1,2
13820,1,4.0,0.0,1,3
13821,1,5.0,0.0,1,2
13823,1,4.0,0.0,1,2
13830,1,3.0,0.0,1,4
13832,1,2.0,0.0,1,2
13835,1,4.0,0.0,1,2
13836,4,3.0,1.8257418583505538,1,4
13838,1,3.0,0.0,1,3
13840,1,5.0,0.0,1,3
13841,2,4.5,0.7071067811865476,2,3
13842,1,5.0,0.0,1,3
13844,1,3.0,0.0,1,2
13847,1,5.0,0.0,1,3
13848,1,5.0,0.0,1,5
13849,1,4.0,0.0,1,2
13855,3,2.3333333333333335,2.3094010767585034,3,3
13858,5,4.4,0.5477225575051662,4,5
13861,1,4.0,0.0,1,3
13862,1,4.0,0.0,1,2
13864,4,4.0,1.1547005383792515,3,3
13865,3,3.0,1.0,1,3
13866,1,5.0,0.0,1,4
13867,1,3.0,0.0,1,5
13868,1,5.0,0.0,1,2
13869,1,5.0,0.0,1,2
13870,2,4.0,1.4142135623730951,2,3
13873,2,4.0,1.4142135623730951,2,2
13875,3,4.666666666666667,0.5773502691896257,2,2
13876,2,3.5,0.7071067811865476,2,2
13877,2,3.0,1.4142135623730951,1,3
13878,1,5.0,0.0,1,3
13879,1,5.0,0.0,1,3
13887,2,4.5,0.7071067811865476,1,3
13888,2,4.0,0.0,2,2
13889,1,4.0,0.0,1,3
13892,1,4.0,0.0,1,4
13894,1,5.0,0.0,1,2
13897,1,5.0,0.0,1,5
13901,1,4.0,0.0,1,3
13903,1,5.0,0.0,1,2
13908,1,5.0,0.0,1,4
13909,1,5.0,0.0,1,3
13911,1,5.0,0.0,1,2
13915,1,5.0,0.0,1,5
13918,1,4.0,0.0,1,2
13920,1,2.0,0.0,1,2
13924,1,5.0,0.0,1,4
13925,2,4.0,0.0,1,2
13930,1,5.0,0.0,1,3
13931,1,1.0,0.0,1,5
13932,2,5.0,0.0,2,2
13936,1,4.0,0.0,1,4
13937,3,5.0,0.0,1,1
13943,1,4.0,0.0,1,2
13948,1,4.0,0.0,1,2
13949,4,4.75,0.5,3,2
13951,1,5.0,0.0,1,3
13953,1,5.0,0.0,1,2
13954,2,3.0,0.0,2,3
13956,3,3.3333333333333335,1.1547005383792517,3,3
13962,1,5.0,0.0,1,2
13964,1,5.0,0.0,1,2
13965,1,3.0,0.0,1,3
13967,2,4.5,0.7071067811865476,2,4
13971,2,4.5,0.7071067811865476,1,3
13972,1,3.0,0.0,1,4
13974,1,5.0,0.0,1,3
13982,2,4.5,0.7071067811865476,2,2
13983,1,5.0,0.0,1,3
13986,1,3.0,0.0,1,2
13989,1,5.0,0.0,1,4
13993,3,4.333333333333333,0.5773502691896257,2,2
13995,3,4.666666666666667,0.5773502691896258,2,2
13998,2,4.5,0.7071067811865476,2,2
14013,1,5.0,0.0,1,3
14014,2,4.0,0.0,2,2
14020,4,3.5,1.0,4,2
14025,1,5.0,0.0,1,2
14026,1,5.0,0.0,1,2
14027,1,4.0,0.0,1,4
14032,1,4.0,0.0,1,3
14033,2,5.0,0.0,1,5
14034,1,5.0,0.0,1,2
14035,1,4.0,0.0,1,2
14036,1,4.0,0.0,1,5
14037,1,5.0,0.0,1,2
14039,2,4.5,0.7071067811865476,2,2
14041,1,4.0,0.0,1,2
14042,1,5.0,0.0,1,4
14049,1,3.0,0.0,1,4
14051,1,2.0,0.0,1,2
14052,2,5.0,0.0,2,2
14054,1,2.0,0.0,1,3
14055,1,5.0,0.0,1,3
14058,2,4.5,0.7071067811865476,2,4
14063,2,4.0,0.0,2,2
14071,1,5.0,0.0,1,3
14073,1,5.0,0.0,1,3
14079,1,5.0,0.0,1,3
14080,1,3.0,0.0,1,3
14088,4,3.5,0.5773502691896257,1,4
14093,1,5.0,0.0,1,4
14099,1,5.0,0.0,1,3
14100,1,5.0,0.0,1,1
14101,1,4.0,0.0,1,3
14106,2,4.0,0.0,1,4
14107,1,3.0,0.0,1,3
14108,1,5.0,0.0,1,2
14109,1,5.0,0.0,1,2
14123,2,5.0,0.0,2,4
14126,4,3.0,1.4142135623730951,3,2
14132,1,5.0,0.0,1,2
14133,1,5.0,0.0,1,2
14135,1,3.0,0.0,1,2
14137,4,3.75,0.49999999999999994,3,2
14138,2,5.0,0.0,2,3
14141,1,5.0,0.0,1,4
14143,1,4.0,0.0,1,3
14150,2,3.0,1.4142135623730951,2,3
14152,1,5.0,0.0,1,3
14153,2,4.5,0.7071067811865476,1,5
14156,1,5.0,0.0,1,2
14157,1,4.0,0.0,1,4
14158,1,5.0,0.0,1,2
14160,1,5.0,0.0,1,4
14161,1,5.0,0.0,1,3
14163,1,4.0,0.0,1,2
14166,1,5.0,0.0,1,4
14169,1,4.0,0.0,1,2
14170,1,5.0,0.0,1,3
14176,3,4.666666666666667,0.5773502691896257,1,3
14177,1,5.0,0.0,1,3
14180,1,5.0,0.0,1,2
14182,1,5.0,0.0,1,3
14183,1,5.0,0.0,1,2
14186,1,4.0,0.0,1,3
14188,2,3.5,0.7071067811865476,2,2
14190,2,4.0,0.0,2,3
14192,1,2.0,0.0,1,3
14193,1,5.0,0.0,1,2
14195,1,5.0,0.0,1,3
14196,1,5.0,0.0,1,2
14199,1,3.0,0.0,1,3
14200,1,5.0,0.0,1,3
14202,3,4.0,0.0,1,2
14212,1,5.0,0.0,1,3
14213,1,3.0,0.0,1,2
14218,1,4.0,0.0,1,4
14219,1,5.0,0.0,1,2
14220,2,3.5,0.7071067811865476,2,2
14221,1,4.0,0.0,1,3
14222,1,5.0,0.0,1,2
14226,1,4.0,0.0,1,2
14227,1,5.0,0.0,1,4
14233,1,5.0,0.0,1,4
14238,1,1.0,0.0,1,3
14239,1,5.0,0.0,1,3
14240,1,5.0,0.0,1,2
14244,1,5.0,0.0,1,2
14248,3,4.333333333333333,0.5773502691896257,3,3
14249,1,4.0,0.0,1,3
14250,1,5.0,0.0,1,4
14251,3,5.0,0.0,3,2
14255,2,4.0,1.4142135623730951,2,3
14258,1,5.0,0.0,1,3
14260,3,4.0,0.0,3,2
14263,2,5.0,0.0,2,5
14266,2,5.0,0.0,1,4
14267,1,5.0,0.0,1,2
14268,3,4.666666666666667,0.5773502691896258,3,2
14275,1,4.0,0.0,1,2
14276,1,5.0,0.0,1,4
14279,1,5.0,0.0,1,5
14282,3,4.666666666666667,0.5773502691896257,1,1
14287,1,3.0,0.0,1,2
14289,1,1.0,0.0,1,3
14291,2,4.5,0.7071067811865476,2,4
14298,1,3.0,0.0,1,1
14299,1,5.0,0.0,1,3
14303,1,3.0,0.0,1,2
14304,3,4.0,1.0,3,4
14307,1,4.0,0.0,1,3
14309,1,5.0,0.0,1,2
14310,2,4.0,1.4142135623730951,2,2
14311,1,5.0,0.0,1,2
14312,1,5.0,0.0,1,2
14313,1,4.0,0.0,1,2
14315,2,3.0,0.0,2,4
14317,1,5.0,0.0,1,2
14322,1,4.0,0.0,1,2
14323,1,2.0,0.0,1,2
14325,3,4.0,1.0,3,2
14326,1,4.0,0.0,1,5
14327,1,5.0,0.0,1,3
14328,1,4.0,0.0,1,3
14333,1,5.0,0.0,1,2
14334,3,4.0,1.0,2,5
14335,1,1.0,0.0,1,3
14339,1,4.0,0.0,1,2
14340,2,2.5,0.7071067811865476,2,2
14341,2,4.0,0.0,1,3
14345,3,5.0,0.0,3,3
14346,4,3.75,1.2583057392117916,3,3
14347,1,5.0,0.0,1,3
14350,2,4.5,0.7071067811865476,2,2
14351,1,3.0,0.0,1,2
14353,3,3.3333333333333335,1.1547005383792517,3,4
14354,1,5.0,0.0,1,4
14365,1,5.0,0.0,1,3
14367,1,3.0,0.0,1,2
14370,1,4.0,0.0,1,2
14372,1,5.0,0.0,1,3
14375,1,3.0,0.0,1,4
14379,2,4.5,0.7071067811865476,2,3
14380,1,4.0,0.0,1,2
14383,1,5.0,0.0,1,4
14386,1,4.0,0.0,1,5
14388,1,2.0,0.0,1,4
14389,1,4.0,0.0,1,4
14392,1,2.0,0.0,1,4
14393,1,5.0,0.0,1,3
14395,1,5.0,0.0,1,3
14396,1,3.0,0.0,1,2
14397,1,4.0,0.0,1,2
14404,2,5.0,0.0,2,3
14405,1,5.0,0.0,1,2
14406,1,5.0,0.0,1,3
14407,1,5.0,0.0,1,5
14409,1,5.0,0.0,1,5
14414,1,4.0,0.0,1,2
14417,1,4.0,0.0,1,2
14419,1,5.0,0.0,1,5
14422,1,5.0,0.0,1,2
14431,5,5.0,0.0,4,2
14433,1,5.0,0.0,1,3
14434,1,4.0,0.0,1,2
14437,2,5.0,0.0,1,4
14438,2,4.0,1.4142135623730951,2,4
14440,2,4.0,0.0,2,4
14444,1,4.0,0.0,1,2
14447,1,5.0,0.0,1,3
14449,1,5.0,0.0,1,3
14451,7,4.285714285714286,1.2535663410560174,4,2
14453,3,4.333333333333333,0.5773502691896258,2,5
14454,1,5.0,0.0,1,2
14455,2,3.5,0.7071067811865476,2,3
14456,1,5.0,0.0,1,2
14457,4,5.0,0.0,2,4
14459,1,5.0,0.0,1,4
14461,1,4.0,0.0,1,2
14466,1,5.0,0.0,1,2
14467,1,4.0,0.0,1,4
14468,1,5.0,0.0,1,5
14472,1,5.0,0.0,1,4
14475,1,5.0,0.0,1,3
14477,2,3.5,0.7071067811865476,1,4
14480,1,3.0,0.0,1,4
14481,1,5.0,0.0,1,3
14483,1,3.0,0.0,1,3
14486,4,4.0,0.0,4,2
14489,1,2.0,0.0,1,3
14491,1,4.0,0.0,1,3
14493,3,3.3333333333333335,1.5275252316519468,2,2
14494,1,4.0,0.0,1,2
14499,2,4.5,0.7071067811865476,2,2
14502,4,4.0,0.8164965809277259,4,2
14504,5,4.4,0.8944271909999159,4,4
14515,1,4.0,0.0,1,2
14518,1,4.0,0.0,1,2
14524,3,4.666666666666667,0.5773502691896257,2,3
14528,2,3.5,0.7071067811865476,1,3
14529,1,4.0,0.0,1,2
14531,2,3.0,0.0,2,2
14532,1,4.0,0.0,1,2
14533,1,3.0,0.0,1,4
14535,1,5.0,0.0,1,4
14540,1,4.0,0.0,1,5
14541,1,3.0,0.0,1,2
14544,1,4.0,0.0,1,4
14549,1,2.0,0.0,1,4
14559,3,3.3333333333333335,2.0816659994661326,3,3
14560,5,4.8,0.4472135954999579,5,3
14561,2,3.5,0.7071067811865476,2,2
14563,1,4.0,0.0,1,2
14567,1,4.0,0.0,1,2
14568,1,3.0,0.0,1,3
14569,1,1.0,0.0,1,2
14570,1,4.0,0.0,1,4
14571,1,5.0,0.0,1,2
14572,1,4.0,0.0,1,2
14575,1,3.0,0.0,1,4
14576,1,4.0,0.0,1,2
14581,1,5.0,0.0,1,3
14585,1,5.0,0.0,1,2
14587,2,4.5,0.7071067811865476,2,4
14588,1,5.0,0.0,1,3
14589,1,5.0,0.0,1,2
14590,1,4.0,0.0,1,3
14595,1,4.0,0.0,1,2
14599,1,5.0,0.0,1,2
14600,1,3.0,0.0,1,3
14605,1,4.0,0.0,1,4
14614,1,5.0,0.0,1,3
14615,2,2.5,2.1213203435596424,2,3
14616,1,4.0,0.0,1,3
14618,1,5.0,0.0,1,3
14620,1,4.0,0.0,1,2
14623,1,3.0,0.0,1,3
14626,2,4.5,0.7071067811865476,2,3
14627,1,2.0,0.0,1,3
14630,3,3.6666666666666665,0.5773502691896258,3,2
14632,1,5.0,0.0,1,3
14633,2,4.0,1.4142135623730951,2,3
14635,1,5.0,0.0,1,3
14636,1,4.0,0.0,1,3
14637,1,5.0,0.0,1,3
