TransactionId,UserId,VisitYear,VisitMonth,VisitMode,AttractionId,Rating,is_ambiguous_repeat
14590,74717,2015,7,3,640,3,False
14591,56926,2015,6,2,640,5,False
14592,34049,2015,7,2,640,4,False
14593,25009,2015,6,2,640,4,False
14594,28773,2015,7,5,640,4,False
14596,61134,2015,1,4,640,4,False
14599,56948,2015,7,5,640,4,False
14600,4357,2015,7,3,640,3,False
14601,61725,2015,5,4,640,4,False
14602,15540,2015,7,1,640,3,False
14603,69568,2015,6,2,640,5,False
14606,80620,2015,6,2,640,4,False
14607,42311,2014,12,2,640,5,False
14608,54517,2014,10,2,640,5,False
14610,77846,2015,7,3,640,3,False
14612,61769,2015,6,2,640,3,False
14615,42986,2015,7,2,640,5,False
14616,2155,2015,7,3,640,5,False
14617,31521,2014,9,2,640,3,False
14619,1666,2014,12,2,640,5,False
14620,74763,2015,6,1,640,4,False
14621,80368,2015,6,2,640,5,False
14623,51060,2015,6,3,640,4,False
14624,64321,2015,6,2,640,3,False
14627,22406,2015,6,2,640,4,False
14628,43668,2015,7,3,640,5,False
14630,9398,2015,6,2,640,5,False
14632,23182,2015,6,2,640,4,False
14633,32571,2015,7,2,640,5,False
14634,85307,2015,5,3,640,4,False
14635,8461,2015,6,3,640,4,False
14636,16981,2014,8,4,640,4,False
14637,84621,2015,6,4,640,4,False
14638,33191,2015,7,3,640,4,False
14639,32628,2015,7,3,640,3,False
14640,54885,2015,7,5,640,3,False
14643,11304,2015,7,3,640,4,False
14644,86494,2015,6,5,640,3,False
14646,43433,2015,7,4,640,5,False
14650,36480,2015,6,4,640,4,False
14651,85227,2015,6,3,640,4,False
14653,41700,2015,6,5,640,5,False
14654,22876,2015,7,2,640,5,False
14655,35992,2015,6,2,640,4,False
14656,1095,2015,7,4,640,3,False
14657,41549,2015,7,3,640,5,False
14659,4410,2015,7,4,640,5,False
14660,83590,2015,7,3,640,3,False
14661,8370,2014,8,3,640,4,False
14662,26777,2015,1,3,640,4,False
14663,1441,2015,7,3,640,5,False
14666,67366,2015,5,3,640,5,False
14667,27214,2015,7,2,640,5,False
14668,18890,2015,4,4,640,4,False
14670,26142,2015,7,3,640,2,False
14671,44993,2015,6,2,640,5,False
14672,26333,2015,7,2,640,5,False
14673,54732,2015,6,4,640,5,False
14674,45429,2015,6,5,640,5,False
14675,56580,2015,6,5,640,4,False
14676,19933,2015,6,2,640,3,False
14680,10291,2015,6,5,640,3,False
14681,43277,2015,5,5,640,5,False
14682,18307,2015,2,3,640,4,False
14683,64371,2015,5,3,640,3,False
14686,38886,2015,7,5,640,3,False
14687,42486,2015,6,3,640,4,False
14688,5265,2015,6,3,640,5,False
14689,7491,2015,7,2,640,4,False
14690,85092,2015,6,3,640,5,False
14692,2569,2015,7,2,640,4,False
14694,62813,2015,6,4,640,4,False
14695,21053,2015,7,2,640,4,False
14696,63169,2014,7,3,640,4,False
14697,43456,2015,6,2,640,4,False
14699,1448,2015,6,2,640,5,False
14700,16344,2014,9,2,640,4,False
14702,76749,2014,7,2,640,3,False
14703,35809,2015,6,2,640,5,False
14704,17253,2015,6,3,640,4,False
14705,36234,2014,11,2,640,3,False
14706,50359,2015,5,2,640,4,False
14707,17508,2015,6,3,640,4,False
14708,12422,2015,6,2,640,3,False
14709,32874,2015,4,2,640,5,False
14711,42852,2015,6,3,640,4,False
14712,66878,2015,6,2,640,5,False
14713,18135,2015,3,5,640,5,False
14714,85830,2015,6,2,640,4,False
14715,40503,2015,6,2,640,4,False
14716,60031,2015,6,4,640,4,False
14717,65568,2015,6,3,640,4,False
14718,69540,2015,6,3,640,3,False
14719,26924,2015,6,4,640,5,False
14720,45758,2015,6,2,640,4,False
14721,61999,2015,5,3,640,4,False
14722,23470,2015,6,2,640,3,False
14723,23562,2015,6,3,640,5,False
14724,21422,2015,6,5,640,4,False
14725,14150,2015,6,3,640,4,False
14726,29245,2015,6,3,640,4,False
14727,54376,2015,4,5,640,4,False
14728,669,2015,5,3,640,5,False
14729,83029,2015,6,2,640,5,False
14731,87567,2015,6,2,640,3,False
14735,4426,2015,6,4,640,5,False
14736,81003,2015,6,3,640,4,False
14737,86497,2015,6,4,640,5,False
14738,26276,2015,6,2,640,3,False
14739,35158,2014,12,5,640,4,False
14740,7606,2015,6,3,640,4,False
14741,8815,2015,3,3,640,4,False
14742,73761,2015,6,3,640,5,False
14743,59442,2015,6,3,640,4,False
14748,72722,2015,6,5,640,4,False
14749,19434,2015,6,3,640,4,False
14751,45954,2015,6,3,640,4,False
14752,69565,2015,6,3,640,4,False
14755,7802,2015,6,5,640,4,False
14758,72964,2015,5,2,640,4,False
14759,63634,2014,8,2,640,5,False
14760,33287,2014,7,4,640,4,False
14761,26309,2015,6,2,640,5,False
14764,17063,2015,3,5,640,5,False
14765,66458,2015,6,3,640,5,False
14766,71571,2015,6,2,640,4,False
14768,62636,2015,6,5,640,4,False
14769,24576,2015,6,2,640,5,False
14770,84147,2015,5,3,640,4,False
14771,47740,2015,6,2,640,4,False
14772,18885,2015,1,2,640,4,False
14773,9817,2015,6,3,640,4,False
14774,4362,2015,6,2,640,4,False
14775,24551,2015,6,3,640,4,False
14777,41157,2015,6,5,640,5,False
14779,74116,2015,6,3,640,3,False
14780,3680,2015,6,2,640,3,False
14781,597,2015,6,2,640,5,False
14782,29671,2015,6,2,640,5,False
14783,43742,2015,5,4,640,4,False
14784,18216,2015,6,2,640,5,False
14785,80790,2015,5,4,640,4,False
14786,21150,2015,6,2,640,3,False
14787,72638,2015,6,2,640,5,False
14789,61222,2015,6,4,640,5,False
14790,12967,2015,1,3,640,5,False
14791,14123,2015,6,4,640,5,False
14792,44015,2014,11,5,640,4,False
14794,7569,2014,7,4,640,4,False
14795,35966,2015,4,5,640,4,False
14797,20201,2015,6,3,640,3,False
14798,30660,2015,6,3,640,4,False
14799,13022,2015,6,2,640,3,False
14800,15181,2015,2,4,640,5,False
14803,27708,2015,6,3,640,5,False
14804,66227,2015,6,3,640,4,False
14805,22454,2015,6,5,640,3,False
14806,57207,2015,6,2,640,4,False
14807,59796,2015,3,5,640,4,False
14808,43989,2015,6,2,640,5,False
14809,6601,2015,4,4,640,5,False
14811,50968,2015,4,2,640,4,False
14812,21695,2015,6,4,640,5,False
14813,22695,2014,7,2,640,3,False
14814,56742,2015,6,4,640,5,False
14815,82224,2015,1,4,640,5,False
14816,83698,2015,5,2,640,5,False
14817,36146,2015,5,2,640,5,False
14818,41524,2015,6,2,640,4,False
14819,83566,2015,5,4,640,4,False
14820,30176,2015,6,2,640,4,False
14821,19815,2015,6,5,640,2,False
14822,21121,2015,6,3,640,4,False
14823,38841,2015,6,2,640,5,False
14824,46751,2015,5,2,640,5,False
14827,7276,2015,6,2,640,5,False
14828,9736,2015,6,2,640,5,False
14829,47125,2015,6,2,640,4,False
14830,1428,2015,5,4,640,4,False
14831,37332,2015,6,2,640,3,False
14832,24032,2015,6,3,640,5,False
14833,41476,2015,6,3,640,3,False
14834,3896,2014,9,3,640,4,False
14835,50440,2015,6,2,640,4,False
14836,79969,2015,6,2,640,5,False
14837,81774,2015,5,3,640,3,False
14841,72632,2015,6,4,640,3,False
14842,38188,2015,6,2,640,4,False
14843,8677,2015,6,4,640,5,False
14844,43954,2014,7,2,640,2,False
14845,20713,2015,6,2,640,4,False
14847,55561,2015,6,3,640,4,False
14849,26003,2015,5,4,640,5,False
14850,52241,2015,5,3,640,5,False
14851,7757,2015,6,4,640,3,False
14853,28546,2015,6,2,640,4,False
14854,35186,2015,6,4,640,5,False
14855,38799,2015,6,4,640,4,False
14856,7015,2015,6,4,640,5,False
14857,44704,2015,6,4,640,4,False
14858,7990,2015,6,3,640,4,False
14861,13995,2015,5,2,640,5,False
14862,24683,2015,6,3,640,5,False
14863,14728,2015,6,2,640,4,False
14864,6714,2014,10,2,640,5,False
14865,49227,2015,6,2,640,4,False
14867,40895,2015,6,4,640,5,False
14868,38431,2015,6,2,640,5,False
14869,82347,2015,6,2,640,3,False
14870,70741,2015,6,2,640,5,False
14871,86133,2015,4,2,640,4,False
14872,84697,2014,9,4,640,4,False
14875,1941,2015,6,3,640,4,False
14877,3885,2015,6,3,640,5,False
14878,81655,2015,6,2,640,4,False
14879,37146,2015,6,2,640,5,False
14880,57171,2015,6,2,640,2,False
14881,10101,2015,6,5,640,4,False
14882,52191,2015,6,3,640,3,False
14883,15562,2015,6,3,640,4,False
14884,74017,2014,7,4,640,4,False
14885,41135,2015,6,2,640,4,False
14886,55638,2014,12,2,640,4,False
14887,21786,2015,1,4,640,5,False
14888,81272,2014,12,2,640,4,False
14889,27594,2014,12,3,640,4,False
14891,45127,2014,12,2,640,5,False
14892,3951,2014,11,2,640,5,False
14894,78366,2014,12,3,640,5,False
14895,6913,2014,12,4,640,3,False
14896,53496,2014,12,3,640,5,False
14897,11460,2014,9,4,640,5,False
14898,77907,2014,12,5,640,5,False
14899,550,2015,1,3,640,4,False
14900,38989,2014,12,2,640,4,False
14901,46124,2015,1,3,640,4,False
14902,1878,2014,12,2,640,4,False
14906,10610,2015,1,2,640,4,False
14907,84095,2015,1,2,640,5,False
14908,68814,2015,1,3,640,4,False
14909,930,2014,12,3,640,5,False
14911,64275,2014,11,5,640,4,False
14912,40876,2014,12,2,640,2,False
14913,43643,2014,11,2,640,5,False
14918,76890,2014,12,2,640,5,False
14920,32821,2014,12,2,640,3,False
14921,66845,2014,1,2,640,4,False
14924,63763,2014,12,3,640,4,False
14925,50291,2014,12,2,640,5,False
14927,17915,2014,9,2,640,3,False
14928,71596,2014,12,4,640,4,False
14930,20666,2014,12,3,640,5,True
14931,53282,2014,12,4,640,5,False
14932,13972,2014,12,4,640,3,False
14933,33235,2014,12,3,640,4,False
14938,42852,2014,11,2,640,3,False
14939,69179,2014,12,2,640,3,False
14940,31554,2014,12,2,640,5,False
14943,24983,2014,12,3,640,2,False
14944,60183,2014,10,4,640,5,False
14945,37082,2014,12,3,640,3,False
14946,40281,2014,4,5,640,5,False
14947,42839,2014,12,5,640,5,False
14948,43335,2014,12,3,640,4,False
14949,28201,2014,12,4,640,4,False
14950,68462,2014,12,3,640,4,False
14951,68007,2014,12,3,640,4,False
14952,918,2014,12,2,640,5,True
14953,85281,2014,10,5,640,3,False
14956,41720,2014,6,2,640,3,False
14957,28169,2014,11,3,640,4,False
14959,44535,2014,12,5,640,5,False
14961,25605,2014,12,5,640,4,False
14963,2389,2014,8,3,640,5,False
14964,58454,2014,12,3,640,4,False
14965,404,2014,8,3,640,4,False
14966,9828,2014,11,4,640,4,False
14967,12968,2014,11,4,640,5,False
14968,42027,2014,12,2,640,5,False
14969,81733,2014,1,4,640,4,False
14971,77876,2014,9,2,640,5,False
14973,47009,2014,12,3,640,4,False
14974,84875,2014,11,2,640,2,False
14975,79796,2014,8,2,640,4,False
14976,10641,2014,12,3,640,4,False
14977,68277,2014,6,4,640,5,False
14978,6036,2014,11,5,640,5,False
14980,41128,2014,12,2,640,5,False
14981,84888,2014,12,2,640,4,False
14982,18085,2014,10,3,640,5,False
14984,40714,2014,12,3,640,4,False
14985,71920,2014,11,4,640,4,False
14986,76734,2014,4,2,640,3,False
14987,15779,2014,11,4,640,4,False
14988,4296,2014,12,3,640,5,False
14990,9943,2014,12,2,640,2,False
14991,34670,2014,12,3,640,2,False
14992,70229,2014,11,3,640,2,False
14993,85248,2014,11,3,640,5,False
14994,20204,2014,11,2,640,5,False
14996,48567,2014,12,2,640,4,False
15001,53106,2014,8,3,640,5,False
15003,77527,2014,1,2,640,3,False
15007,36630,2014,12,3,640,3,False
15008,44372,2014,12,5,640,4,False
15011,21878,2014,11,3,640,4,False
15012,5387,2014,6,4,640,4,False
15013,15142,2014,12,3,640,2,False
15016,79148,2014,12,2,640,5,False
15017,37695,2014,11,5,640,5,False
15019,38650,2014,12,5,640,3,False
15020,42662,2014,12,4,640,3,False
15021,9851,2014,3,4,640,5,False
15022,60733,2014,10,4,640,3,False
15023,79968,2014,11,2,640,2,False
15024,8510,2014,11,2,640,4,False
15026,48138,2014,8,3,640,5,False
15027,59951,2014,11,2,640,4,False
15028,14397,2014,11,2,640,4,False
15029,69935,2014,2,2,640,4,False
15030,22622,2014,12,5,640,4,False
15031,17778,2014,11,5,640,3,False
15032,25285,2014,12,3,640,3,False
15033,10289,2014,12,2,640,5,False
15034,32881,2014,11,3,640,4,False
15035,16771,2014,8,3,640,4,False
15036,29741,2014,11,2,640,2,False
15038,75483,2014,11,2,640,3,True
15039,11579,2014,11,4,640,4,False
15040,17460,2014,11,2,640,5,False
15042,51925,2014,11,2,640,4,False
15044,73563,2014,11,2,640,4,False
15045,66438,2014,8,2,640,3,False
15046,73342,2014,11,2,640,4,False
15047,84881,2014,11,4,640,4,False
15049,9308,2014,11,5,640,2,False
15050,56411,2014,12,3,640,5,False
15051,86290,2014,4,3,640,5,False
15052,22530,2014,11,2,640,5,False
15054,39119,2014,7,4,640,4,False
15055,50716,2014,11,2,640,3,False
15056,54312,2014,7,3,640,3,False
15057,12472,2014,12,4,640,4,False
15058,57789,2014,11,4,640,4,False
15061,59770,2014,11,4,640,3,False
15062,76102,2014,11,2,640,5,False
15064,36225,2014,8,3,640,5,False
15067,78998,2014,11,2,640,5,False
15068,49504,2014,11,4,640,4,True
15070,22774,2014,11,2,640,3,False
15071,64706,2014,11,2,640,5,False
15072,6882,2014,11,4,640,4,False
15073,52531,2014,11,2,640,4,False
15074,55275,2014,2,5,640,5,False
15075,20502,2014,11,3,640,5,False
15076,41687,2013,12,5,640,4,False
15077,78503,2013,12,5,640,4,False
15079,46541,2014,11,3,640,4,True
15080,45452,2014,11,2,640,5,False
15081,65665,2014,11,5,640,4,False
15082,25747,2014,9,2,640,5,False
15083,62386,2014,11,2,640,3,False
15084,16924,2014,8,2,640,5,False
15085,4516,2014,11,2,640,3,False
15086,52764,2014,8,2,640,4,False
15088,65816,2014,9,2,640,3,False
15089,69059,2014,8,2,640,5,False
15090,11667,2013,12,3,640,4,False
15091,48991,2014,11,3,640,5,False
15092,31795,2014,11,5,640,3,False
15093,42672,2013,12,3,640,4,False
15094,50339,2014,11,4,640,4,False
15095,61907,2014,8,2,640,5,False
15098,27079,2014,10,3,640,3,False
15099,41686,2014,8,3,640,5,False
15100,69374,2014,11,4,640,5,False
15101,6460,2014,11,3,640,5,False
15104,66885,2014,11,4,640,5,False
15106,33571,2014,11,2,640,5,False
15107,23752,2014,11,2,640,4,False
15108,47638,2014,11,2,640,3,False
15109,41908,2014,11,2,640,4,False
15110,47092,2014,7,3,640,5,False
15111,51100,2014,11,3,640,4,False
15112,83856,2014,10,2,640,5,False
15113,20015,2014,1,3,640,4,False
15114,26156,2014,11,4,640,4,False
15115,40567,2014,11,5,640,4,False
15116,79834,2014,11,4,640,4,False
15117,79908,2014,11,5,640,4,False
15120,34747,2014,9,2,640,4,False
15121,70837,2014,11,4,640,2,False
15122,61715,2014,10,4,640,3,False
15123,27825,2014,11,5,640,4,False
15124,7830,2014,11,2,640,5,False
15127,21048,2014,11,2,640,4,False
15128,35611,2014,11,2,640,5,False
15131,61727,2014,11,2,640,4,False
15132,52951,2014,11,4,640,4,False
15134,70380,2014,11,2,640,4,False
15135,28728,2014,10,2,640,5,False
15136,14014,2014,9,4,640,4,False
15137,40040,2014,11,5,640,4,True
15138,88129,2014,10,2,640,2,False
15139,18427,2014,11,3,640,2,False
15140,12063,2014,11,4,640,4,False
15141,78249,2014,11,3,640,5,False
15142,88175,2014,10,2,640,3,False
15144,21677,2014,10,2,640,4,False
15145,28836,2014,4,2,640,5,False
15146,55102,2014,11,2,640,4,False
15147,45253,2014,11,2,640,5,False
15149,71176,2014,10,2,640,5,False
15150,71041,2014,11,2,640,4,False
15152,66194,2013,12,4,640,5,False
15154,48049,2014,11,3,640,5,False
15156,53470,2014,11,2,640,4,False
15157,47215,2014,11,4,640,2,False
15158,78121,2014,11,2,640,5,False
15159,54762,2014,11,2,640,4,False
15160,36522,2014,11,2,640,5,False
15162,26650,2014,4,5,640,2,False
15163,45668,2014,3,4,640,4,False
15164,7432,2014,11,3,640,4,False
15165,16828,2014,7,4,640,5,False
15166,53352,2014,10,3,640,5,False
15167,45778,2014,7,4,640,5,False
15169,81092,2014,6,3,640,5,False
15171,7429,2014,10,4,640,4,False
15173,75260,2014,10,4,640,5,False
15174,31243,2014,9,3,640,5,False
15175,7633,2014,10,4,640,5,False
15177,57478,2014,11,2,640,4,False
15178,16840,2014,10,2,640,5,False
15180,28425,2014,11,5,640,4,False
15181,85896,2014,9,2,640,3,False
15182,63333,2014,9,4,640,5,False
15184,781,2014,10,2,640,4,False
15186,42788,2014,9,3,640,4,False
15187,30452,2014,11,2,640,5,False
15188,44661,2014,9,2,640,5,False
15189,41531,2014,11,2,640,4,False
15190,31204,2013,12,3,640,5,False
15191,45157,2014,10,3,640,5,False
15192,31331,2013,12,2,640,5,False
15193,73852,2014,11,4,640,5,False
15194,45924,2014,10,2,640,5,False
15197,59766,2014,9,3,640,4,False
15198,46842,2014,10,5,640,3,False
15199,13949,2014,10,2,640,5,False
15200,19795,2014,11,5,640,4,False
15201,59809,2014,7,5,640,4,False
15202,956,2014,10,2,640,5,False
15205,54875,2014,10,2,640,4,False
15207,851,2014,10,2,640,3,False
15208,87313,2014,10,5,640,5,False
15209,53317,2014,10,2,640,3,False
15210,53897,2014,9,3,640,4,False
15211,59980,2014,10,2,640,5,False
15212,46070,2014,10,2,640,4,False
15213,57408,2014,8,2,640,4,False
15214,27222,2014,9,2,640,4,False
15215,46562,2014,10,2,640,5,False
15216,38163,2014,10,3,640,4,True
15218,86096,2014,10,2,640,4,True
15219,87770,2014,10,3,640,5,False
15220,79467,2014,10,3,640,1,False
15221,16167,2014,10,2,640,4,True
15222,27024,2014,10,2,640,5,False
15223,70859,2014,10,2,640,5,False
15224,79738,2014,10,4,640,4,False
15225,75493,2014,4,3,640,4,False
15226,35751,2014,10,3,640,4,False
15227,50940,2014,10,3,640,5,False
15228,21806,2014,10,4,640,5,False
15229,81337,2014,10,2,640,4,False
15230,66501,2014,5,3,640,5,False
15231,70633,2014,10,2,640,3,False
15232,10331,2014,5,3,640,3,False
15233,21434,2014,10,3,640,4,False
15234,45216,2014,10,2,640,4,False
15235,16787,2014,10,3,640,5,False
15236,61930,2014,10,2,640,5,False
15237,62733,2014,10,4,640,5,False
15238,68116,2014,10,3,640,5,False
15239,80762,2014,10,3,640,3,False
15240,2678,2014,10,2,640,4,False
15241,5875,2014,9,4,640,4,False
15242,69621,2014,10,2,640,4,False
15243,2698,2014,10,4,640,5,False
15245,75170,2014,9,2,640,4,False
15248,74500,2014,10,3,640,5,False
15249,14481,2014,10,3,640,5,False
15250,81005,2014,10,5,640,3,False
15251,48889,2014,10,2,640,3,False
15252,68846,2014,10,4,640,5,True
15253,22531,2014,9,2,640,4,False
15254,20851,2014,9,2,640,5,False
15256,29441,2014,8,3,640,5,False
15257,6251,2014,10,2,640,4,False
15258,10301,2014,10,3,640,5,False
15260,86567,2014,10,2,640,4,False
15261,30704,2014,10,2,640,5,False
15262,39785,2014,10,4,640,4,False
15263,33155,2014,9,5,640,4,False
15266,4473,2014,10,5,640,4,False
15267,65914,2014,6,2,640,4,False
15269,6858,2014,10,5,640,3,False
15271,41079,2014,10,5,640,5,False
15273,50726,2014,10,2,640,3,False
15274,23729,2014,9,2,640,5,False
15275,52857,2014,9,2,640,3,True
15276,53184,2014,10,4,640,4,False
15277,72337,2014,8,2,640,4,False
15278,37633,2014,10,4,640,3,False
15279,49276,2014,10,3,640,4,False
15280,45044,2014,10,3,640,4,True
15281,78955,2014,10,2,640,4,True
15283,48796,2014,10,2,640,5,False
15284,40761,2014,9,3,640,4,False
15285,39726,2014,9,2,640,5,False
15286,45574,2014,10,2,640,3,False
15289,70854,2014,9,3,640,4,False
15290,13755,2014,10,2,640,3,False
15291,55797,2014,2,4,640,5,False
15293,64855,2013,11,4,640,4,False
15295,80403,2014,10,4,640,5,False
15296,9179,2014,9,5,640,5,False
15297,71397,2014,1,4,640,5,False
15298,46797,2014,9,4,640,4,False
15299,49011,2014,9,2,640,5,False
15300,59424,2014,8,5,640,5,False
15301,70489,2014,9,2,640,4,False
15302,56074,2014,9,2,640,5,False
15304,66328,2014,9,3,640,4,False
15305,36601,2014,10,3,640,5,False
15306,27370,2014,9,3,640,3,False
15308,86288,2014,9,2,640,3,False
15309,88103,2014,9,3,640,3,False
15310,44193,2014,8,4,640,4,False
15311,47223,2014,9,5,640,4,False
15312,35274,2014,9,4,640,5,False
15313,73270,2014,4,3,640,5,False
15314,49232,2014,9,3,640,4,False
15315,76550,2014,9,2,640,4,False
15316,36121,2013,11,2,640,5,False
15317,37608,2014,9,5,640,4,False
15318,19239,2014,9,2,640,5,True
15319,11993,2014,3,3,640,5,False
15320,87631,2014,9,2,640,3,False
15321,62961,2014,9,3,640,5,False
15324,15411,2014,6,5,640,4,False
15325,966,2014,9,2,640,5,False
15326,13760,2014,9,2,640,5,False
15327,53036,2014,9,4,640,5,False
15328,12437,2014,9,2,640,5,True
15329,1493,2014,9,2,640,3,False
15330,30132,2014,9,2,640,5,False
15331,61429,2014,7,2,640,5,False
15332,8958,2014,9,3,640,5,True
15335,10053,2014,9,2,640,4,True
15336,61123,2014,9,4,640,4,False
15337,8154,2014,9,4,640,5,False
15338,87502,2014,9,2,640,5,True
15339,76901,2014,9,2,640,5,False
15340,45315,2014,9,3,640,3,False
15341,10641,2014,9,5,640,4,False
15342,12968,2014,9,2,640,5,False
15343,79278,2014,8,2,640,4,False
15344,33282,2014,9,3,640,4,False
15345,24788,2014,9,3,640,4,False
15346,42293,2014,7,3,640,4,True
15347,24612,2014,7,2,640,5,False
15348,1334,2013,10,4,640,5,False
15349,46794,2014,9,3,640,4,False
15350,19378,2014,9,2,640,5,False
15351,4716,2014,8,3,640,4,False
15352,3758,2014,9,2,640,4,False
15353,4371,2014,9,5,640,3,False
15354,38029,2014,9,5,640,4,False
15355,19095,2014,9,2,640,5,False
15356,83905,2014,2,3,640,5,False
15358,42473,2014,9,2,640,4,False
15359,67035,2014,7,2,640,5,False
15360,50142,2014,2,2,640,4,False
15361,83764,2013,10,5,640,3,False
15362,1281,2014,9,2,640,5,False
15363,62584,2014,9,4,640,5,False
15364,25804,2014,7,3,640,5,False
15366,63024,2014,8,2,640,4,False
15367,80239,2014,1,5,640,5,False
15368,84466,2014,9,2,640,4,False
15372,62952,2014,8,4,640,5,False
15373,80623,2014,9,2,640,3,False
15374,52811,2014,9,4,640,5,False
15375,61163,2014,6,2,640,5,False
15376,72008,2014,9,2,640,5,False
15377,32273,2014,9,3,640,4,False
15378,5759,2014,9,4,640,4,False
15379,87724,2014,9,5,640,4,False
15380,7650,2014,9,2,640,3,True
15381,75085,2014,8,3,640,3,False
15382,68481,2014,9,2,640,5,False
15383,86848,2014,4,3,640,4,False
15386,52045,2014,8,3,640,3,False
15387,5661,2014,9,2,640,5,False
15388,31100,2014,6,2,640,1,False
15389,64296,2013,10,2,640,4,False
15390,43529,2014,9,3,640,5,False
15391,1917,2014,9,3,640,4,False
15392,27006,2014,8,2,640,5,False
15393,49955,2014,9,2,640,3,False
15394,71961,2014,8,2,640,4,False
15395,64154,2014,9,5,640,4,False
15396,68119,2014,8,3,640,3,False
15397,81979,2014,9,2,640,5,False
15398,71578,2014,9,2,640,4,False
15399,57865,2014,8,2,640,5,False
15400,53968,2014,8,2,640,4,False
15401,23013,2013,10,4,640,4,False
15402,42403,2014,9,3,640,4,False
15403,24653,2014,8,3,640,5,False
15405,80260,2014,8,5,640,4,False
15406,28998,2014,9,2,640,5,False
15407,7498,2014,9,5,640,4,False
15408,3907,2014,9,2,640,3,False
15409,72625,2014,9,3,640,5,False
15411,9962,2014,9,4,640,4,False
15412,34015,2013,10,2,640,5,False
15413,41369,2014,8,4,640,3,False
15414,23456,2014,9,4,640,4,False
15415,48644,2014,8,4,640,5,False
15416,46250,2014,8,2,640,4,False
15417,81825,2014,8,4,640,4,False
15418,72844,2014,7,3,640,5,False
15420,67540,2014,8,4,640,4,False
15421,30226,2014,9,2,640,4,False
15422,528,2013,10,2,640,4,False
15423,13359,2014,9,2,640,5,False
15424,21103,2014,9,2,640,3,False
15425,35218,2014,8,2,640,5,False
15426,34053,2014,9,5,640,5,True
15427,21226,2014,9,3,640,4,True
15428,13248,2014,9,5,640,4,False
15429,24627,2014,8,2,640,5,False
15430,45553,2013,11,1,640,5,False
15431,46013,2014,8,3,640,5,False
15432,56886,2014,1,4,640,3,False
15433,57461,2014,8,2,640,5,False
15434,7826,2014,8,2,640,5,False
15435,50107,2014,3,3,640,4,False
15437,62874,2014,3,4,640,4,False
15438,47708,2014,8,2,640,3,False
15440,4198,2014,8,2,640,4,False
15441,22359,2014,8,3,640,4,False
15442,80829,2014,5,3,640,4,False
15443,45894,2014,7,3,640,5,False
15444,60743,2014,8,2,640,3,False
15448,33475,2014,8,2,640,5,False
15449,2237,2014,8,3,640,4,False
15450,52990,2014,5,5,640,4,False
15451,27798,2014,8,2,640,3,False
15452,17402,2014,7,5,640,3,False
15453,68605,2014,8,4,640,1,False
15454,5350,2014,8,3,640,5,False
15455,67699,2013,12,3,640,5,False
15456,78441,2014,8,3,640,5,False
15457,70564,2014,8,2,640,5,False
15460,38184,2014,8,4,640,4,False
15461,37142,2014,8,2,640,4,False
15463,85074,2014,8,4,640,5,False
15464,6057,2013,10,2,640,5,False
15465,75710,2014,8,3,640,4,False
15466,44282,2014,8,4,640,5,True
15467,87189,2014,8,2,640,4,True
15468,66074,2014,5,2,640,4,False
15469,36306,2014,8,3,640,5,False
15470,68316,2014,8,2,640,5,False
15471,61110,2014,5,2,640,5,False
15472,21902,2014,8,4,640,5,False
15475,66477,2014,8,2,640,4,True
15476,31908,2014,7,4,640,4,False
15477,86803,2013,10,5,640,3,False
15478,1088,2014,8,2,640,5,False
15479,9465,2014,8,2,640,4,False
15480,29992,2014,8,5,640,3,False
15481,85479,2014,8,2,640,5,False
15482,7047,2014,7,3,640,5,False
15483,23523,2014,7,3,640,4,False
15485,7661,2014,8,3,640,5,False
15486,43444,2013,9,5,640,3,False
15488,76593,2014,8,2,640,5,False
15489,42765,2014,8,4,640,4,False
15490,9342,2014,8,4,640,3,False
15491,68334,2014,1,2,640,5,False
15492,1265,2014,8,3,640,3,False
15494,6003,2014,8,2,640,5,False
15495,44321,2014,8,2,640,5,False
15496,49479,2014,8,2,640,4,False
15497,19454,2014,7,2,640,5,False
15498,73816,2014,8,3,640,4,False
15499,33426,2014,8,3,640,3,False
15500,83448,2013,11,4,640,5,False
15501,40654,2014,7,3,640,3,False
15502,1478,2014,8,2,640,2,False
15503,69240,2013,11,2,640,4,False
15506,16492,2013,11,4,640,4,False
15508,48895,2014,6,3,640,4,False
15509,63352,2014,5,3,640,5,False
15510,10256,2014,8,3,640,4,False
15511,60432,2014,7,2,640,3,False
15512,65000,2013,9,5,640,3,False
15513,3374,2014,8,2,640,3,False
15514,45968,2014,8,3,640,5,False
15515,38132,2014,8,2,640,4,False
15517,40412,2014,8,2,640,5,False
15519,83085,2014,8,2,640,4,False
15520,70376,2014,8,3,640,5,False
15521,22713,2014,8,2,640,5,True
15522,29427,2014,8,1,640,4,False
15523,29126,2014,8,2,640,4,False
15524,63410,2014,8,2,640,4,False
15525,780,2014,8,2,640,4,False
15526,10018,2014,8,2,640,3,False
15527,19945,2014,7,4,640,5,False
15529,56804,2014,8,3,640,5,False
15530,49080,2014,8,2,640,3,False
15531,36078,2014,8,2,640,2,False
15533,20367,2014,7,2,640,5,False
15534,41245,2014,8,2,640,3,False
15535,8848,2013,12,4,640,5,False
15536,17949,2014,7,2,640,4,False
15537,38855,2014,7,3,640,4,True
15538,23349,2014,7,3,640,5,False
